0.9832,0.99422,0.9967,0.99893,0.99691
0.99977,0.99211,0.99963,0.99952,0.99984
0.99405,0.98622,0.96146,0.98899,0.99995
0.99127,0.99917,0.99993,0.99687,0.99737
0.99999,0.9908,0.97912,0.95141,0.98108
0.99727,0.99919,0.9996,0.99105,0.99733
0.99992,0.99882,0.99975,0.98793,0.99199
0.99896,0.99447,0.99597,0.9993,0.9997
0.99656,0.99997,0.994,0.96079,0.99858
0.9753,0.99542,0.99729,0.98984,0.99984
0.99999,0.99916,0.99282,0.99778,0.99999
0.99421,0.99968,0.96811,0.99717,0.99989
0.98874,0.98391,0.99271,0.99828,0.99996
0.99471,0.99999,0.99942,0.99358,0.99971
0.99939,0.99004,0.95665,0.98893,0.99433
0.99536,0.99998,0.99624,0.99706,0.99771
0.99558,0.98317,0.99026,0.98874,0.98794
0.99962,0.99257,0.99951,0.99498,0.98338
0.99374,0.90707,0.9768,0.98812,0.97518
0.99994,0.99937,0.97546,0.97096,0.9464
0.98126,0.98525,0.9919,0.98912,0.98107
0.9989,0.99645,0.98057,0.99342,0.99939
0.99799,0.99999,0.99906,0.99989,0.99941
0.99761,0.9984,0.99908,0.9999,0.99962
0.99834,1,0.99881,0.99928,0.99214
0.99384,0.99325,0.99176,0.99994,1
0.97413,0.96207,0.99998,0.99848,0.99691
0.99826,0.98956,0.99175,0.9998,0.98944
0.99985,0.99939,0.99959,1,0.99871
0.98252,0.99993,0.99948,0.99998,0.99961
0.99946,0.99913,0.99995,0.96692,0.99731
0.99668,0.99692,0.99864,0.97237,0.98821
0.98728,0.99996,1,0.99998,0.99079
0.99994,1,0.98934,0.99908,0.99446
0.97369,0.99894,0.99753,0.99862,0.98094
0.99574,0.99627,0.9999,1,0.99053
0.99781,0.99309,0.99372,0.99976,0.99585
0.99905,0.99951,0.98316,0.9961,0.99364
0.99542,0.99981,0.99992,0.99995,0.99821
0.96909,0.99425,0.99378,0.99463,1
0.97818,0.99964,0.99998,0.99827,0.99991
0.98261,0.97699,0.99997,0.99966,0.99949
0.98859,0.99747,0.99496,0.99932,0.99951
0.97869,0.97896,0.99636,0.99174,0.99999
0.97131,0.99071,0.99045,0.99489,0.99986
0.99978,0.9983,0.97331,0.99801,0.98401
0.99454,0.99938,0.99942,0.99929,0.99948
0.99659,0.99971,0.99952,0.99932,0.99947
0.97433,0.96131,0.96762,0.9982,0.99752
0.99874,0.97663,0.96243,0.96379,0.9767
0.99995,0.98417,0.99802,0.99813,0.99684
0.99691,0.9804,0.99995,0.99826,0.99854
0.99845,0.9976,0.99425,0.99217,1
0.99967,0.99911,0.9948,0.99847,0.99994
0.99879,0.99852,0.99614,0.99997,0.99831
0.98087,0.9975,0.9983,0.99805,0.99581
0.99271,0.9899,0.99672,0.99902,0.99998
0.99362,0.98863,0.98258,0.99392,0.99926
0.98425,0.99348,0.99952,0.98898,0.975
0.99984,0.99854,0.9997,0.9958,0.99962
0.99747,0.99999,0.99176,0.99899,0.99999
0.97366,0.99866,0.96934,0.97225,0.99527
0.99486,0.99497,0.99972,0.99997,0.99581
0.9889,0.99997,0.99351,0.98954,0.9874
0.98162,0.99935,0.99794,0.99742,0.997
0.99659,0.99968,0.99942,0.99693,0.99712
0.99592,0.99609,0.99955,0.99488,0.99927
0.99965,0.9966,0.99954,0.99766,0.99956
0.99922,0.9896,0.99383,0.99957,0.99868
0.99547,0.98936,0.98357,0.98797,0.99559
0.99948,0.9854,0.99803,0.99998,0.98912
0.98046,0.99514,0.99997,0.99748,0.99953
0.97536,0.99766,0.98345,0.99226,0.99971
0.99975,0.998,0.99995,0.99443,0.97431
0.94239,0.96423,0.98522,0.98897,0.99579
0.99422,0.99504,0.99873,0.99994,0.99185
0.98163,0.99835,0.9947,0.99681,0.99801
0.99602,0.99822,0.98453,0.99771,0.98157
0.99772,0.98863,0.98194,0.99314,0.99997
0.98555,0.99994,1,0.99977,0.99999
0.99979,1,0.98176,0.98629,0.99875
0.98208,0.99731,0.99598,0.99274,0.9913
0.99996,0.99997,0.99997,0.9991,0.99217
0.9984,0.9999,0.99457,0.9986,0.99998
0.99496,0.99924,0.99977,0.99716,0.99977
0.99894,0.99281,0.99948,0.99939,0.99953
0.99978,0.99961,0.99994,0.9952,0.99796
0.98498,0.996,0.99885,1,0.99683
0.97365,0.99858,0.99125,0.99892,0.99998
0.9994,0.99602,0.99952,0.99872,0.99955
0.99289,0.98813,0.99845,0.96561,0.97944
0.99974,0.97756,0.9733,0.99167,0.98713
0.99032,0.99985,0.99954,0.99994,0.99992
0.9993,0.99535,0.98611,0.99817,0.99441
0.97855,0.99885,0.99981,0.98008,0.98126
0.99983,0.99988,0.99636,0.99765,0.99757
0.98414,0.97744,0.99049,0.98995,0.99905
0.99419,0.99944,0.99746,0.99417,0.99969
0.99053,0.99299,0.99697,0.99889,0.99998
0.97877,0.99922,0.99698,0.99588,0.99752
